route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,route_pattern_id,bikes_allowed
1,BUS22025-hbc25016-Saturday-02,68137778,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137779,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137780,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137781,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137782,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137783,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137784,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137785,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137786,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137787,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137788,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137789,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137790,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137791,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137792,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137793,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137794,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137795,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137796,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137797,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137798,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137799,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137800,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137801,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137802,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137803,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137804,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137805,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68137806,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68138342,,,0,,010138,,,1-_-0,0
1,BUS22025-hbc25016-Saturday-02,68138344,,,0,,010138,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696876,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696879,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696881,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696889,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696893,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696902,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696907,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696909,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696917,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696924,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696926,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696938,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696940,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696943,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696944,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696948,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696958,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696962,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696969,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696971,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696980,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696986,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69696988,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69697007,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69697009,,,0,,010150,,,1-_-0,0
1,BUS32025-hba35ns1-Weekday-02,69697013,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702959,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702968,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702969,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702979,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702981,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702986,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702988,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702989,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702994,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702995,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69702997,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703005,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703006,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703009,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703010,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703018,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703019,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703022,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703024,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703026,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703027,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703033,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703041,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703044,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703052,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703054,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703057,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703061,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703064,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703067,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703069,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703072,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703074,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703078,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703083,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703085,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703086,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703087,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703089,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703095,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703101,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703102,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703106,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703107,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703110,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703111,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703112,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703114,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703115,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703117,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703118,,,0,,010150,,,1-_-0,0
1,BUS32025-hbc35ns1-Weekday-02,69703119,,,0,,010150,,,1-_-0,0
