route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
33-5-0,33,0,Mattapan Station - River St & Milton St via West Milton St (AM Route),,1,50330000,51106642
33-6-0,33,0,Mattapan Station - River St & Milton St (PM Route),Weekdays only,1,50330004,51106655
33-1-0,33,0,Mattapan Station - River St & Milton St via Westinghouse Plz,AM peak hours only,3,50330007,51107696
33-5-1,33,1,River St & Milton St - Mattapan Station (AM Route),,1,50330100,51106641
33-6-1,33,1,River St & Milton St - Mattapan Station via West Milton St (PM Route),Weekdays only,2,50330104,51106656
33-1-1,33,1,River St & Milton St - Mattapan Station via Westinghouse Plz,Weekdays only,3,50330107,51106752
33-7-1,33,1,River St & Milton St - Forest Hills Station via W Milton St,Weekday evenings only,3,50330109,51106665
33-4-1,33,1,River St & Milton St - Forest Hills Station,,3,50330111,51111016
34-4-0,34,0,Forest Hills Station - Dedham Square via Dedham Mall,,1,50340000,51108312
34-5-0,34,0,Forest Hills Station - Dedham Square,,3,50340004,51108304
34-K-0,34,0,Townsend St & Humboldt Ave - Dedham Line via Forest Hills,School days only,3,50340007,51106693
34-_-0,34,0,Forest Hills Station - Dedham Line,,3,50340009,51106758_2
34-4-1,34,1,Dedham Square - Forest Hills Station via Dedham Mall,,1,50340100,51108309
34-5-1,34,1,Dedham Square - Forest Hills Station,,3,50340104,51108299
34-K-1,34,1,Dedham Line - Townsend St & Humboldt Ave via Forest Hills,School days only,3,50340107,51106748
34-B-1,34,1,Dedham Line - Forest Hills Station,School days only,3,50340109,51106757_1
34E-4-0,34E,0,Forest Hills Station - Walpole Center,,1,50341000,51108226
34E-6-0,34E,0,Forest Hills Station - East Walpole,,3,50341004,51108286
34E-1-1,34E,1,Walpole Center - Forest Hills Station,,1,50341100,51108223
34E-6-1,34E,1,East Walpole - Forest Hills Station,,3,50341104,51108285
35-1-0,35,0,Forest Hills Station - Dedham Mall,,1,50350000,51107255
35-_-0,35,0,Forest Hills Station - Stimson St & Washington St,Mornings only,2,50350004,51107257
35-3-0,35,0,Ave Louis Pasteur - Dedham Mall via Forest Hills Station,School days only,3,50350008,51106750
35-1-1,35,1,Dedham Mall - Forest Hills Station,,1,50350100,51107259
35-_-1,35,1,Stimson St & Washington St - Forest Hills Station,,2,50350104,51107258
35-2-1,35,1,Stimson & Washington St - Ave Louis Pasteur via Forest Hills,School days only,3,50350108,51106751
36-8-0,36,0,"Forest Hills Station - VA Hospital, West Roxbury",,1,50360000,51107250
36-1-0,36,0,Forest Hills Station - Millennium Park,Weekdays only,2,50360004,51107362
36-5-0,36,0,Forest Hills Station - Rivermoor Industrial Park,Weekday evenings only,3,50360007,51107236
36-9-0,36,0,Townsend & Humboldt - Charles River Loop via Forest Hills,School days only,3,50360009,51106690
36-A-0,36,0,Forest Hills Station - Charles River Loop,School days only,3,50360011,51106760_2
36-8-1,36,1,"VA Hospital, West Roxbury - Forest Hills Station",,1,50360100,51107282
36-1-1,36,1,Millennium Park - Forest Hills Station,Weekdays only,2,50360104,51107281
36-5-1,36,1,Rivermoor Industrial Park - Forest Hills Station,Weekday evenings only,3,50360107,51107314
36-_-1,36,1,Charles River Loop - Forest Hills Station,School days only,3,50360109,51106759_1
36-9-1,36,1,Charles River Loop - Townsend & Humboldt via Forest Hills,School days only,3,50360112,51106688
37-_-0,37,0,Forest Hills Station - Baker St & Vermont St,,1,50370000,51107500
37-D-0,37,0,Forest Hills Station - LaGrange St & Corey St,School days only,3,50370004,51106762_2
37-_-1,37,1,Baker St & Vermont St - Forest Hills Station,,1,50370100,51107228
37-3-1,37,1,LaGrange St & Corey St - Forest Hills Station,School days only,3,50370104,51106679
38-_-0,38,0,Forest Hills Station - Wren St,,1,50380000,51106763_2
38-1-0,38,0,Townsend St & Humboldt Ave - Wren St via Forest Hills,School days only,3,50380004,51106689
38-_-1,38,1,Wren St - Forest Hills Station,,1,50380100,51107658
38-C-1,38,1,Centre & W Roxbury Pkwy - Forest Hills Station,School days only,3,50380104,51106684_1
38-D-1,38,1,Wren St - Forest Hills Station,School days only,3,50380106,51106683_1
39-3-0,39,0,Back Bay Station - Forest Hills Station,,1,50390000,51273139
39-7-0,39,0,Huntington Ave & Longwood Ave - Forest Hills Station,School days only,3,50390004,51106758_1
39-Y-0,39,0,Ave Louis Pasteur - Forest Hills Station via Brigham Cir,School days only,3,50390006,51106756_1
39-_-0,39,0,Haymarket Station - Cleary Square,Early mornings only,3,50390008,51106678
39-3-1,39,1,Forest Hills Station - Back Bay Station,,1,50390100,51273138
39-7-1,39,1,Forest Hills Station - Huntington Ave & Longwood Ave,School days only,3,50390104,51106676_2
39-I-1,39,1,Forest Hills Station - Ave Louis Pasteur,School days only,3,50390106,51106683_2
39-_-1,39,1,Cleary Square - Haymarket Station,Early mornings only,3,50390108,51106677
40-_-0,40,0,Forest Hills Station - Georgetowne via Alwin St (PM Route),,1,50400000,51107398
40-2-0,40,0,Forest Hills Station - Georgetowne (AM Route),Weekdays only,1,50400004,51107399
40-_-1,40,1,Georgetowne - Forest Hills Station (PM Route),,1,50400100,51107397
40-2-1,40,1,Georgetowne - Forest Hills Station via Alwin St (AM Route),Weekdays only,1,50400104,51107404
4050-5-0,4050,0,Forest Hills Station - Cleary Square via Georgetowne,,1,50401000,51107440
4050-5-1,4050,1,Cleary Square - Forest Hills Station via Metropolitan Ave,,1,50401100,51107416
41-_-0,41,0,JFK/UMass Station - Centre St & Eliot St,,1,50410000,51107126
41-1-0,41,0,Nubian Station - Centre St & Eliot St,Weekday early mornings only,3,50410004,51106766
41-_-1,41,1,Centre St & Eliot St - JFK/UMass Station,,1,50410100,51107096
42-1-0,42,0,Nubian Station - Forest Hills Station,,1,50420000,51106986
42-1-1,42,1,Forest Hills Station - Nubian Station,,1,50420100,51106984
43-_-0,43,0,Park St Station - Ruggles Station,,1,50430000,51091538
43-_-1,43,1,Ruggles Station - Park St Station,,1,50430100,51091535
44-1-0,44,0,Ruggles Station - Jackson Square Station,,1,50440000,51090893
44-2-0,44,0,Humboldt Ave & Townsend St - Jackson Square Station,School days only,3,50440004,51050445
44-1-1,44,1,Jackson Square Station - Ruggles Station,,1,50440100,51090887
45-_-0,45,0,Ruggles Station - Franklin Park,Weekdays only,1,50450000,51090892
45-3-0,45,0,Ruggles Station - Franklin Park via Eliot Square,,2,50450003,51090895
45-1-0,45,0,Ruggles Station - Ashmont Station,Late nights only,3,50450006,51090885
45-_-1,45,1,Franklin Park - Ruggles Station via Eliot Square,,1,50450100,51090890
45-2-1,45,1,Franklin Park - Nubian Station,School days only,3,50450104,51093310
45-1-1,45,1,Ashmont Station - Ruggles Station,Early mornings only,3,50450106,51037431
47-8-0,47,0,"Broadway Station - Central Square, Cambridge",,1,50470000,51093596
47-8-1,47,1,"Central Square, Cambridge - Broadway Station",,1,50470100,51093598
50-_-0,50,0,Forest Hills Station - Cleary Square,,1,50500000,51107227
50-_-1,50,1,Cleary Square - Forest Hills Station,,1,50500100,51107237
51-_-0,51,0,Forest Hills Station - Reservoir Station,,1,50510000,51107463
51-9-0,51,0,"Forest Hills Station - Union Square, Boston via Reservoir",School days only,3,50510004,51106680
51-_-1,51,1,Reservoir Station - Forest Hills Station,,1,50510100,51107464
51-1-1,51,1,Greenough St & Tappan St - Forest Hills Station,School days only,3,50510104,51106692
51-9-1,51,1,"Union Square, Boston - Forest Hills Station via Reservoir",School days only,3,50510106,51106681
52-5-0,52,0,Watertown - Dedham Mall via Meadowbrook Rd,Weekdays only,1,50520000,51108193
52-4-0,52,0,Watertown - Charles River Loop via Meadowbrook Rd,AM peak hours only,2,50520003,51108202
52-5-1,52,1,Dedham Mall - Watertown via Meadowbrook Rd,Weekdays only,1,50520100,51108195
52-4-1,52,1,Charles River Loop - Watertown via Meadowbrook Rd,Weekdays only,2,50520102,51108203
55-_-0,55,0,Copley Square - Jersey St & Queensberry St,Middays only,1,50550000,51050407
55-_-1,55,1,Jersey St & Queensberry St - Copley Square,,1,50550100,51050405
57-_-0,57,0,Kenmore Station - Watertown Yard,,1,50570000,51049803
57-8-0,57,0,Ave Louis Pasteur - Watertown Yard,School days only,3,50570004,51050442
57-A-0,57,0,Kenmore Station - Oak Square,School days only,3,50570006,51050440
57-C-0,57,0,"Union Square, Boston - Watertown Yard",School days only,3,50570008,51050441_3
57-H-0,57,0,Haymarket Station - Watertown Yard,Early mornings only,3,50570010,51049802
57-_-1,57,1,Watertown Yard - Kenmore Station,,1,50570100,51049645
57-A-1,57,1,Oak Square - Kenmore Station,School days only,3,50570104,51050444
57-4-1,57,1,Cambridge St & Warren St - Kenmore Station,School days only,3,50570106,51093297
57-H-1,57,1,Watertown Yard - Haymarket Station,Early mornings only,3,50570108,51049808
57-E-1,57,1,"Oak Square - Union Square, Boston",School days only,3,50570111,51093328_1
59-2-0,59,0,Watertown Square - Needham Junction,,1,50590000,51049816
59-_-0,59,0,Watertown Square - Needham Junction via Eliot St,Weekdays only,2,50590004,51049815
59-2-1,59,1,Needham Junction - Watertown Square,,1,50590100,51049814
59-_-1,59,1,Needham Junction - Watertown Square via Eliot St,Weekdays only,2,50590104,51049829
60-_-0,60,0,Kenmore Station - Chestnut Hill,,1,50600000,51049707
60-2-0,60,0,Kenmore Station - Boylston St & Tully St via Chestnut Hill,Weekdays only,2,50600004,51049753
60-4-0,60,0,Brookline Village - Boylston St & Tully St,Weekday early mornings only,3,50600007,51049704
60-3-0,60,0,Brookline Village - Chestnut Hill,Early mornings only,3,50600009,51037461
60-_-1,60,1,Chestnut Hill - Kenmore Station,,1,50600100,51049705
60-2-1,60,1,Boylston St & Tully St - Kenmore Station,Weekdays only,2,50600104,51049752
60-3-1,60,1,Chestnut Hill - Brookline Village,Late nights only,3,50600107,51090953
61-_-0,61,0,Waltham Center - North Waltham,,1,50610000,51071016
61-_-1,61,1,North Waltham - Waltham Center,,1,50610100,51071017
62-3-0,62,0,Alewife Station - Bedford VA Hospital,Weekdays only,1,50620000,51071675
62-3-1,62,1,Bedford VA Hospital - Alewife Station,Weekdays only,1,50620100,51071672
627-6-0,627,0,Alewife Station - Bedford VA Hospital,Weekdays only,1,50621000,51071688
627-7-0,627,0,Alewife Station - Bedford VA Hospital via Hanscom Airport,,2,50621003,51071691
627-7-1,627,1,Bedford VA Hospital - Alewife Station via Hanscom Airport,,1,50621100,51071686
627-6-1,627,1,Bedford VA Hospital - Alewife Station,Weekdays only,2,50621103,51071682
64-6-0,64,0,Kendall/MIT Station - Oak Square,Weekdays only,1,50640000,51071738
64-_-0,64,0,University Park - Oak Square,,3,50640003,50998281
64-3-0,64,0,"Central Square, Cambridge - Oak Square",Late nights only,3,50640005,50922039
64-6-1,64,1,Oak Square - Kendall/MIT Station,Weekdays only,1,50640100,51071736
64-_-1,64,1,Oak Square - University Park,,3,50640103,50998280
65-_-0,65,0,Kenmore Station - Brighton Center,,1,50650000,51049714
65-_-1,65,1,Brighton Center - Kenmore Station,,1,50650100,51049730
66-6-0,66,0,Nubian Station - Harvard Square,,1,50660000,51091425
66-5-0,66,0,Nubian Station - Brighton Center,School days only,3,50660004,51050429
66-B-0,66,0,"Nubian Station - Union Square, Boston",School days only,3,50660007,51050441_2
66-6-1,66,1,Harvard Square - Nubian Station,,1,50660100,51091424
66-7-1,66,1,Cambridge St & Warren St - Nubian Station,School days only,3,50660104,51093296
66-B-1,66,1,"Union Square, Boston - Nubian Station",School days only,3,50660106,51093328_2
67-4-0,67,0,Alewife Station - Turkey Hill,Weekdays only,1,50670000,51063355
67-4-1,67,1,Turkey Hill - Alewife Station,Weekdays only,1,50670100,51063357
68-_-0,68,0,Kendall/MIT Station - Harvard Square,Weekdays only,1,50680000,51072281
68-_-1,68,1,Harvard Square - Kendall/MIT Station,Weekdays only,1,50680100,51072284
69-_-0,69,0,Lechmere Station - Harvard Square,,1,50690000,51071454
69-_-1,69,1,Harvard Square - Lechmere Station,,1,50690100,51071453
69-1-1,69,1,Cambridge St & Felton St - Lechmere Station,School days only,3,50690104,51071764
70-6-0,70,0,University Park - Market Place Dr,,1,50700000,51071047
70-8-0,70,0,University Park - Waltham Center,,1,50700004,51071013
70-5-0,70,0,University Park - Cedarwood,Weekdays only,3,50700008,51071011
70-2-0,70,0,"Central Square, Cambridge - Watertown Square",Late nights only,3,50700011,51071081
70-6-1,70,1,Market Place Dr - University Park,,1,50700100,51071048
70-8-1,70,1,Waltham Center - University Park,,1,50700104,51071014
70-5-1,70,1,Cedarwood - University Park,Weekdays only,3,50700108,51071012
70-3-1,70,1,"Waltham Center - Central Square, Cambridge",Late nights only,3,50700111,51071080
71-2-0,71,0,"Harvard Station, Upper Busway - Watertown Square",,1,50710000,51071901
71-3-0,71,0,Harvard Square - Aberdeen Ave,AM peak hours only,3,50710004,51070349
71-1-1,71,1,Watertown Square - Harvard Station (Omits Cambridge Common),,1,50710100,51071908
71-3-1,71,1,Aberdeen Ave - Harvard Square,Weekdays only,3,50710104,51070358
73-2-0,73,0,"Harvard Station, Upper Busway - Waverley Square",,1,50730000,51071904
73-1-1,73,1,Waverley Square - Harvard Station (Omits Cambridge Common),,1,50730100,51071902
74-1-0,74,0,Harvard Station - Belmont Center,,1,50740000,51070250
74-1-1,74,1,Belmont Center - Harvard Station,,1,50740100,51070304
75-1-0,75,0,Harvard Station - Belmont Center,,1,50750000,51070282
75-2-0,75,0,Harvard Station - Aberdeen Ave,Weekdays only,2,50750004,51070357
75-1-1,75,1,Belmont Center - Harvard Station,,1,50750100,51070258
75-2-1,75,1,Aberdeen Ave - Harvard Station,AM peak hours only,2,50750104,51070350
76-_-0,76,0,Alewife Station - Lincoln Lab via Hanscom Civil Air Terminal,Weekdays only,1,50760000,51071655
76-3-0,76,0,Alewife Station - Lincoln Lab,Weekdays only,2,50760003,51071680
76-3-1,76,1,Lincoln Lab - Alewife Station via Hanscom Civil Air Terminal,Weekdays only,1,50760100,51071678
76-_-1,76,1,Lincoln Lab - Alewife Station,Weekdays only,1,50760102,51071656
77-_-0,77,0,Harvard Station - Arlington Heights,,1,50770000,51071231
77-_-1,77,1,Arlington Heights - Harvard Station,,1,50770100,51071233
77-1-1,77,1,Appleton St & Massachusetts Ave - Harvard Station,School days only,3,50770104,51063318
78-1-0,78,0,Harvard Station - Arlmont Village,,1,50780000,51070252
78-1-1,78,1,Arlmont Village - Harvard Station,,1,50780100,51070251
80-_-0,80,0,Lechmere Station - Arlington Center,,1,50800000,51071812
80-_-1,80,1,Arlington Center - Lechmere Station,,1,50800100,51071811
83-1-0,83,0,"Central Square, Cambridge - Rindge Ave",,1,50830000,51071566
83-2-0,83,0,Broadway & Felton St - Rindge Ave,School days only,3,50830004,51063311
83-1-1,83,1,"Rindge Ave - Central Square, Cambridge",,1,50830100,51071565
85-_-0,85,0,Kendall/MIT Station - Spring Hill,Weekdays only,1,50850000,51063325
85-_-1,85,1,Spring Hill - Kendall/MIT Station,Weekdays only,1,50850100,51063314
86-_-0,86,0,Reservoir Station - Sullivan Square Station,,1,50860000,51070584
86-_-1,86,1,Sullivan Square Station - Reservoir Station,,1,50860100,51070583
87-2-0,87,0,Lechmere Station - Arlington Center,,1,50870000,51070785
87-_-0,87,0,Lechmere Station - Clarendon Hill,,2,50870004,51070833
87-2-1,87,1,Arlington Center - Lechmere Station,,1,50870100,51070784
87-_-1,87,1,Clarendon Hill - Lechmere Station,,2,50870104,51070834
